pair_id,perturb_type,perturb_detail,conf_pos,conf_neg,delta_conf_raw,conf_pos_norm,conf_neg_norm,delta_conf_norm,conf_pos_good,conf_neg_good,delta_conf_good,C_flavor_pos,C_flavor_neg,delta_C_flavor,C_role_pos,C_role_neg,delta_C_role,C_type_pos,C_type_neg,delta_C_type,C_ratio_pos,C_ratio_neg,delta_C_ratio,C_total_pos,C_total_neg,delta_C_total
9e13de2e-87b9-4e5d-9bb3-8d6852b5b5c1,synergy_replace_with_low_cooccur,"replace_with_low_cooccur:7,role:acid",0.007397463823765,0.0085494600921476,0.0011519962683826006,0.007397463823765,0.0074680455865055,7.058176274050022e-05,0.992602536176235,0.9925319544134944,7.058176274055139e-05,0.3994427630727493,0.4897577280500131,0.09031496497726382,0.3809522077340271,0.42082873496210477,0.03987652722807766,0.18443789168525934,0.18928527918127597,0.004847387496016625,0.27978500614875784,0.288985544077996,0.00920053792923814,1.2446178686407936,1.38885728627139,0.14423941763059633
f29f87d0-8c16-4895-b725-5cc7c11f6436,synergy_replace_with_low_cooccur,"replace_with_low_cooccur:677,role:base_spirit",0.1034572244766097,0.1319694996489761,0.028512275172366416,0.1034572244766097,0.111425018906545,0.00796779442993531,0.8965427755233903,0.888574981093455,0.007967794429935338,0.38395699973668185,0.47077059655149783,0.08681359681481599,0.24349939956189007,0.26898792604768357,0.0254885264857935,0.17055251324403045,0.17503496591446183,0.004482452670431375,0.2773728987835077,0.28649411621730947,0.009121217433801787,1.07538181132611,1.2012876047309526,0.12590579340484265
ddb9117c-10d5-43f2-bca3-722b096d0e2e,synergy_replace_with_low_cooccur,"replace_with_low_cooccur:970,role:sweetener",0.1016264621417848,0.1226277218708391,0.021001259729054297,0.1016264621417848,0.1178207281215388,0.016194265979754,0.8983735378582152,0.8821792718784611,0.01619426597975404,0.39662443815011766,0.48630217311544194,0.08967773496532427,0.026980795491268417,0.0298050353938074,0.0028242399025389837,0.2640960960891609,0.2710370565514178,0.0069409604622568954,0.07085126096978943,0.07318115606624183,0.0023298950964524,0.7585525907003364,0.8603254211269089,0.10177283042657248
f78ce696-20d9-4519-97f7-9cfcc85a02e4,synergy_replace_with_distant_anchor,"replace_with_distant_anchor:89,role:base_spirit",0.0067368421052631,0.0087499873517911,0.0020131452465280003,0.0067368421052631,0.0079187483842897,0.0011819062790266004,0.9932631578947368,0.9920812516157104,0.001181906279026479,0.2577350999458075,0.31600962304882785,0.05827452310302034,0.3704938645591924,0.4092756549727691,0.038781790413576656,0.2505671451261666,0.25715253837209384,0.006585393245927218,0.35818935649518413,0.36996816768183916,0.011778811186655025,1.2369854661263506,1.35240598407553,0.1154205179491794
3b4a5fed-f952-46c8-989e-08c51238f533,synergy_replace_with_distant_anchor,"replace_with_distant_anchor:3234,role:acid",0.0841321858650292,0.0950255845607652,0.010893398695735995,0.0841321858650292,0.0874338165140187,0.003301630648989501,0.9158678141349708,0.9125661834859812,0.003301630648989584,0.12923670625197142,0.15845743492192094,0.029220728669949514,0.1336158580691765,0.14760222248504692,0.013986364415870423,0.04894318612617336,0.05022950850968924,0.0012863223835158782,0.07719925280230854,0.07973789725396596,0.0025386444516574264,0.3889950032496298,0.436027063170623,0.047032059920993186
18194d55-3f98-4f12-a361-fa7002abd8b2,synergy_replace_with_distant_anchor,"replace_with_distant_anchor:26,role:bitters",0.0207096590961972,0.0251400923905151,0.004430433294317897,0.0207096590961972,0.0221017114900964,0.0013920523938991992,0.9792903409038028,0.9778982885099036,0.001392052393899279,0.14708268763064963,0.18033843541272832,0.03325574778207868,0.04028775358211343,0.04450491171917003,0.004217158137056601,0.06547777497189479,0.06719865859708492,0.0017208836251901283,0.18311774816809956,0.18913944965499588,0.006021701486896319,0.4359659643527574,0.48118145538397916,0.045215491031221744
0472ab6b-0de3-42aa-bda1-39e0a6186a2a,synergy_replace_with_distant_anchor,"replace_with_distant_anchor:5,role:base_spirit",0.0039238566407389,0.0050434690070129,0.0011196123662739997,0.0039238566407389,0.0046280518105583,0.0007041951698194002,0.9960761433592612,0.9953719481894416,0.0007041951698195659,0.3935809761100504,0.48257057702221556,0.08898960091216518,0.3669985589165267,0.40541447495583666,0.03841591603930994,0.1335419134230468,0.13705165534975278,0.0035097419267059726,0.32748294468100564,0.338251996586933,0.010769051905927363,1.2216043931306295,1.363288703914738,0.1416843107841086
9771ccda-4735-45f9-906b-e639cad7b039,synergy_replace_with_distant_anchor,"replace_with_distant_anchor:508,role:dilution",0.0845961751814755,0.1072195623969246,0.022623387215449098,0.0845961751814755,0.0979243477488336,0.013328172567358104,0.9154038248185246,0.9020756522511664,0.013328172567358187,0.34161455366003657,0.4188544220511699,0.07723986839113334,0.056259414320233694,0.062148420923767586,0.005889006603533892,0.02115572105470831,0.021711734663261203,0.0005560136085528931,0.37983515817959607,0.39232577670055946,0.012490618520963392,0.7988648472145746,0.8950403543387582,0.09617550712418355
76d01b78-2495-40b5-b7e1-43708edf967b,synergy_replace_with_low_cooccur,"replace_with_low_cooccur:1150,role:bitters",0.0131728711994578,0.0148785911569963,0.0017057199575384995,0.0131728711994578,0.0135450305905536,0.0003721593910958002,0.9868271288005422,0.9864549694094464,0.0003721593910958054,0.06610120904043632,0.08104685064755317,0.014945641607116852,0.3319846009430803,0.3667353983135788,0.03475079737049852,0.17556486788508222,0.18017905501089382,0.004614187125811603,0.21269750266259788,0.21969191407741467,0.006994411414816798,0.7863481805311967,0.8476532180494405,0.06130503751824379
7bb4b2fc-6f98-4553-a2c3-c84180bb53f0,synergy_insert_flavor_outlier,insert_flavor_outlier,0.012456027875731,0.0137902811229329,0.0013342532472019,0.012456027875731,0.0146534866942064,0.0021974588184753997,0.987543972124269,0.9853465133057936,0.0021974588184754396,0.46066338922410127,0.5648204843333823,0.104157095109281,0.2472875711233385,0.27317262799627234,0.025885056872933854,0.19705413005008537,0.20223309689532154,0.005178966845236166,0.31010191509528495,0.3202994037707381,0.01019748867545317,1.21510700549281,1.3605256129957142,0.14541860750290425
c2eccb23-4ffb-41a4-9bc5-8ce7e04d5ba5,synergy_replace_with_low_cooccur,"replace_with_low_cooccur:2317,role:other",0.0417707960418978,0.0464859885574785,0.004715192515580703,0.0417707960418978,0.0497809714512196,0.0080101754093218,0.9582292039581022,0.9502190285487804,0.008010175409321807,0.312859933337112,0.38359831323607185,0.07073837989895987,0.3413680393819086,0.377101056912318,0.03573301753040942,0.15247081192850376,0.15647804222427708,0.004007230295773323,0.3263525843286034,0.33708446511003365,0.010731880781430225,1.1330513689761277,1.2542618774827006,0.12121050850657289
4abcc93d-5dfc-45da-8381-cf6df52cb6c6,synergy_insert_flavor_outlier,insert_flavor_outlier,0.0312383706350703,0.0344194824748139,0.003181111839743598,0.0312383706350703,0.0335936476631507,0.0023552770280803985,0.9687616293649296,0.9664063523368492,0.0023552770280803603,0.2115629513886526,0.2593978411690259,0.04783488978037331,0.176223316330419,0.19466965613160034,0.01844633980118135,0.2946701631928038,0.30241466976603815,0.007744506573234333,0.07941100228335617,0.08202237859892031,0.002611376315564143,0.7618674331952316,0.8385045456655846,0.07663711247035299
50c092ba-cf8f-42be-b432-642a43bb0a13,synergy_replace_with_low_cooccur,"replace_with_low_cooccur:36,role:acid",0.0725972632490494,0.0902854179460743,0.017688154697024894,0.0725972632490494,0.0827655700294525,0.010168306780403105,0.9274027367509506,0.9172344299705474,0.010168306780403258,0.13653495512633312,0.16740583533842807,0.030870880212094942,0.2529629272544964,0.27944205731744876,0.026479130062952383,0.11392366781568354,0.11691780398707544,0.002994136171391895,0.2964743615302762,0.30622371745843363,0.009749355928157455,0.7998959117267892,0.869989414101386,0.07009350237459677
85a1f990-ce2e-462c-9550-a47eff5e542f,synergy_replace_with_distant_anchor,"replace_with_distant_anchor:1933,role:sweetener",0.0155003103813113,0.0193800395194445,0.0038797291381331995,0.0155003103813113,0.0171005731710498,0.0016002627897385002,0.9844996896186888,0.9828994268289502,0.0016002627897386823,0.4641983748859021,0.5691547387158997,0.10495636382999762,0.08599698470277502,0.09499879918871973,0.009001814485944712,0.14111995678800457,0.14482886447352464,0.0037089076855200687,0.3055093661802819,0.31555583203622806,0.010046465855946152,0.9968246825569637,1.1245382344143722,0.1277135518574085
3aaee662-d250-4520-b81c-839ea3b369ee,synergy_insert_flavor_outlier,insert_flavor_outlier,0.0826161937976493,0.0856419609614209,0.003025767163771606,0.0826161937976493,0.0881228722430994,0.005506678445450108,0.9173838062023508,0.9118771277569006,0.005506678445450275,0.15843260536116294,0.19425459671326079,0.03582199135209785,0.048683912401943724,0.05377994628507287,0.005096033883129146,0.23682955009899134,0.24305389255567125,0.00622434245667991,0.22561402425397634,0.23303318661757025,0.007419162363593912,0.6695600921160744,0.7241216221715752,0.054561530055500795
725a0aad-ae3e-45d9-a939-a1eb47b1f802,synergy_insert_flavor_outlier,insert_flavor_outlier,0.0407794656935911,0.0453747256065881,0.004595259912996995,0.0407794656935911,0.0469590847154252,0.006179619021834101,0.9592205343064087,0.9530409152845748,0.006179619021833949,0.17314726061359048,0.21229627074443003,0.039149010130839546,0.33339232697833243,0.36829047938296583,0.0348981524046334,0.2614863982103284,0.26835877072273046,0.006872372512402081,0.12304032429994778,0.1270864209301065,0.004046096630158716,0.8910663101021992,0.9760319417802327,0.0849656316780335
f305c0a3-ff59-4cb7-966b-4b538ae6f521,synergy_insert_flavor_outlier,insert_flavor_outlier,0.0332989613064925,0.0375811421513859,0.004282180844893402,0.0332989613064925,0.033541476937766,0.00024251563127349746,0.9667010386935077,0.966458523062234,0.00024251563127364317,0.3193278114356507,0.3915285940564753,0.07220078262082458,0.3016122225323457,0.3331837628987144,0.03157154036636867,0.27249271060249497,0.2796543504697749,0.007161639867279912,0.10614598482583443,0.10963652269585587,0.0034905378700214457,0.9995787293963259,1.1140032301208203,0.1144245007244944
a8085df4-7e87-415e-b059-6bc413bffdc2,synergy_replace_with_low_cooccur,"replace_with_low_cooccur:5,role:base_spirit",0.0337357878949948,0.0438203672348517,0.010084579339856903,0.0337357878949948,0.0360206058955791,0.0022848180005843044,0.9662642121050052,0.9639793941044208,0.002284818000584443,0.32015855663991455,0.3925471727401867,0.07238861610027214,0.15789418539218683,0.17442190633754648,0.016527720945359647,0.21724728184438866,0.22295696410075036,0.005709682256361703,0.09886952816131078,0.1021207847472708,0.0032512565859600245,0.7941695520378008,0.8920468279257544,0.09787727588795359
6e0912ed-5780-494a-a24b-e8620bae5c61,synergy_insert_flavor_outlier,insert_flavor_outlier,0.0456539082594712,0.0485779093966532,0.0029240011371819974,0.0456539082594712,0.0483700259304495,0.0027161176709782978,0.9543460917405288,0.9516299740695504,0.0027161176709783463,0.0646364195333517,0.079250868726282,0.014614449192930298,0.39371450993904816,0.4349269430394099,0.04121243310036171,0.02310389324907045,0.023711108622340722,0.0006072153732702736,0.36903070710329505,0.3811660286649952,0.012135321561700163,0.8504855298247653,0.9190549490530278,0.06856941922826243
445ef63d-bbd3-4084-9c72-553bbe99100a,synergy_insert_flavor_outlier,insert_flavor_outlier,0.0194570710025779,0.020939704663431,0.001482633660853102,0.0194570710025779,0.0205865702683858,0.0011294992658079026,0.980542928997422,0.9794134297316142,0.001129499265807854,0.40869524937513274,0.5011022236553669,0.0924069742802342,0.1106438264632626,0.12222557207073632,0.011581745607473728,0.018241198586139894,0.018720612860131387,0.0004794142739914936,0.02882857980392104,0.029776587867623425,0.0009480080637023838,0.5664088542284563,0.6718249964538581,0.10541614222540174
c11e0f78-db92-46b1-97ff-94df14c0c8d0,synergy_replace_with_distant_anchor,"replace_with_distant_anchor:100,role:bitters",0.0131728711994578,0.0149510305689102,0.0017781593694524006,0.0131728711994578,0.0145421856966436,0.0013693144971857994,0.9868271288005422,0.9854578143033564,0.001369314497185803,0.1199743903820365,0.14710088726026074,0.027126496878224243,0.09209100773188604,0.10173071975540991,0.009639712023523872,0.2965027399526254,0.30429541021711576,0.007792670264490376,0.06866049624171637,0.07091834954346317,0.0022578533017467983,0.5772286343082642,0.6240453667762497,0.046816732467985456
e6a970b3-7ee9-444d-a4fe-755b5aaea0ca,synergy_insert_flavor_outlier,insert_flavor_outlier,0.0229267737499848,0.0256635128526233,0.0027367391026385003,0.0229267737499848,0.0231262799199998,0.00019950617001500068,0.9770732262500152,0.9768737200800002,0.00019950617001507354,0.04739262238938052,0.05810820776724864,0.010715585377868118,0.21140000162406192,0.2335284937278881,0.02212849210382617,0.1627707455787145,0.16704867821840222,0.0042779326396877315,0.19799605452826619,0.20450701890981798,0.006510964381551798,0.6195594241204231,0.663192398623357,0.04363297450293391
8699ab9d-78e6-4cd4-8a05-7d9df1bc7237,synergy_replace_with_distant_anchor,"replace_with_distant_anchor:1543,role:garnish",0.0030877192982456,0.0039719483971281,0.0008842290988824997,0.0030877192982456,0.0031912203411343,0.00010350104288869974,0.9969122807017544,0.9968087796588656,0.00010350104288880946,0.20460072672318758,0.25086144083947254,0.04626071411628496,0.09610060224404977,0.10616002230835098,0.010059420064301203,0.21378587863493861,0.21940458846430688,0.005618709829368268,0.33111186203850745,0.34200024840145005,0.010888386362942593,0.8455990696406834,0.9184263000135805,0.07282723037289707
d15abb6d-91aa-48c4-b251-057668907e01,synergy_replace_with_distant_anchor,"replace_with_distant_anchor:2117,role:sweetener",0.0888347118951198,0.0990170088063832,0.010182296911263405,0.0888347118951198,0.0975382336784455,0.008703521783325702,0.9111652881048802,0.9024617663215544,0.008703521783325785,0.49939565519890133,0.6123102083682425,0.11291455316934113,0.12129750241637094,0.13399443147887757,0.012696929062506634,0.25028477572111646,0.25686274774838413,0.006577972027267676,0.30282671663834676,0.31278496540503153,0.009958248766684774,1.1738046499747354,1.3159523530005357,0.14214770302580026
bf3cd0bc-e3be-461f-83ce-46fe9a99ec68,synergy_replace_with_distant_anchor,"replace_with_distant_anchor:22,role:modifier",0.0319844894147069,0.0393040791324054,0.007319589717698499,0.0319844894147069,0.0356437645766907,0.003659275161983798,0.9680155105852932,0.9643562354233092,0.0036592751619840547,0.46454072601220525,0.569574496251432,0.10503377023922672,0.003118490066872237,0.0034449209197128174,0.0003264308528405802,0.13056594493635568,0.13399747260730804,0.0034315276709523668,0.06869108202518377,0.0709499411194309,0.002258859094247126,0.666916243040617,0.7779668308978837,0.11105058785726662
e8747473-4006-4e97-91e7-a2685c295555,synergy_replace_with_distant_anchor,"replace_with_distant_anchor:7,role:acid",0.0678918504591047,0.0772445472933931,0.009352696834288396,0.0678918504591047,0.0766946344906841,0.0088027840315794,0.9321081495408952,0.923305365509316,0.008802784031579192,0.04540817482729742,0.05567507186070776,0.010266897033410341,0.18979456117587237,0.2096614836738115,0.019866922497939116,0.24804705658915932,0.25456621699349674,0.006519160404337421,0.3836653413362886,0.3962819128019582,0.01261657146566958,0.8669151339286177,0.9161846853299742,0.04926955140135647
1d6c42d0-09fe-452c-bb55-70eff0b3fd03,synergy_insert_flavor_outlier,insert_flavor_outlier,0.0965234827768469,0.1125047677089569,0.01598128493211,0.0965234827768469,0.1119707102964672,0.015447227519620299,0.9034765172231533,0.8880292897035328,0.015447227519620466,0.4367328370196449,0.5354791769869222,0.09874633996727727,0.2755242171570315,0.30436497125794487,0.028840754100913357,0.20748579516969726,0.2129389265187748,0.005453131349077545,0.3808797570572824,0.3934047264954993,0.012524969438216904,1.300622606403656,1.4461878012591414,0.14556519485548547
67e0139e-9476-4229-92b6-6dafd3284e13,synergy_replace_with_distant_anchor,"replace_with_distant_anchor:5,role:base_spirit",0.0182744105788135,0.022474999253717,0.004200588674903503,0.0182744105788135,0.0192845516726506,0.0010101410938371004,0.9817255894211864,0.9807154483273494,0.0010101410938370137,0.43887041505177915,0.5381000665293797,0.09922965147760054,0.09244575844792556,0.10212260433312587,0.009676845885200305,0.18292824369395677,0.18773595469655024,0.004807711002593473,0.09291522769738232,0.09597068119862906,0.003055453501246738,0.8071596448910439,0.9239293067576849,0.11676966186664106
034f337e-2498-431e-bcf6-605a3c2afabd,synergy_insert_flavor_outlier,insert_flavor_outlier,0.0156553206029524,0.0181966698435991,0.002541349240646699,0.0156553206029524,0.0172052519604589,0.001549931357506501,0.9843446793970476,0.982794748039541,0.0015499313575065843,0.3680274201388155,0.4512393008719164,0.08321188073310087,0.057341940820218845,0.06334426189358752,0.006002321073368677,0.09857012151264828,0.10116073654373214,0.002590615031083862,0.3202436342920593,0.3307746264437066,0.010530992151647267,0.8441831167637419,0.9465189257529426,0.1023358089892007
687de36e-5560-400b-8688-3fee0643aeb8,synergy_replace_with_low_cooccur,"replace_with_low_cooccur:1470,role:modifier",0.0459417040068215,0.0564647521535399,0.010523048146718401,0.0459417040068215,0.0509432489614478,0.005001544954626298,0.9540582959931784,0.949056751038552,0.005001544954626347,0.04070940084858443,0.04991389383677177,0.009204492988187339,0.000884882061975878,0.000977507916142484,9.262585416660598e-05,0.15833866422434412,0.16250011312231155,0.004161448897967435,0.20071338381906126,0.2073137057096173,0.006600321890556038,0.4006463309539657,0.4207052205848431,0.02005888963087743
66bef72a-5e77-493e-aa75-80f4589554ab,synergy_replace_with_distant_anchor,"replace_with_distant_anchor:230,role:bitters",0.0159059945879063,0.0192098513558668,0.0033038567679605016,0.0159059945879063,0.0178344473595192,0.0019284527716128992,0.9840940054120936,0.9821655526404808,0.0019284527716127986,0.15017025518351762,0.18412410938078605,0.03395385419726843,0.3757941781047553,0.415130783776325,0.03933660567156971,0.27610238462990205,0.2833588937704385,0.007256509140536438,0.32436838294410575,0.3350350146246331,0.010666631680527339,1.1264352008622807,1.2176488015521827,0.09121360068990203
440d73d6-aa86-48dc-a2d3-d06626159ed0,synergy_replace_with_distant_anchor,"replace_with_distant_anchor:39,role:other",0.0125337627354694,0.0141620824465053,0.0016283197110359,0.0125337627354694,0.0128436658197137,0.00030990308424430103,0.9874662372645306,0.9871563341802864,0.0003099030842442785,0.48416098360496806,0.5936309410558593,0.10946995745089128,0.13668538474907574,0.15099305472964253,0.01430766998056679,0.24528822327652217,0.25173487616095097,0.006446652884428805,0.04292538044753372,0.04433695212669843,0.001411571679164711,0.9090599720780997,1.0406958240731514,0.13163585199505168
3f2f9242-3d2c-4853-90be-3c9ab2cc0049,synergy_insert_flavor_outlier,insert_flavor_outlier,0.0294613408311454,0.0337116961237065,0.004250355292561101,0.0294613408311454,0.0347855473109515,0.005324206479806099,0.9705386591688546,0.9652144526890484,0.005324206479806248,0.02927512423256895,0.03589429990477401,0.00661917567220506,0.10542829488566118,0.1164640998666185,0.011035804980957326,0.2443534115176969,0.25077549572597435,0.006422084208277445,0.37419244341502533,0.38649750513317815,0.012305061718152821,0.7532492740509524,0.789631400630545,0.03638212657959261
a7d2d146-337e-4176-a7b9-4d35652890b0,synergy_insert_flavor_outlier,insert_flavor_outlier,0.0800477691212273,0.0875991334202507,0.007551364299023408,0.0800477691212273,0.0875630471992526,0.007515278078025309,0.9199522308787726,0.9124369528007472,0.007515278078025434,0.31004924691957547,0.380152123890884,0.07010287697130851,0.34765578019107823,0.38404697284815603,0.0363911926570778,0.1255041164735406,0.1288026094205898,0.003298492947049203,0.035131407850876206,0.03628668008968826,0.0011552722388120523,0.8183405514350706,0.9292883862493181,0.11094783481424753
1c75c859-b1ce-45a9-bff9-7e71480ea37b,synergy_replace_with_distant_anchor,"replace_with_distant_anchor:472,role:dilution",0.1082348536392765,0.1191242694898635,0.010889415850587003,0.1082348536392765,0.1148718128627432,0.006636959223466701,0.8917651463607235,0.8851281871372567,0.006636959223466743,0.16627803047676698,0.2038738912290684,0.037595860752301424,0.047880310180409905,0.052892226252388555,0.00501191607197865,0.1953993946765011,0.2005348718489491,0.005135477172448,0.09700179793152337,0.10019163549057669,0.0031898375590533184,0.5065595332652014,0.5574926248209828,0.05093309155578141
9398a2fc-99a4-4839-bc83-95e088dded99,synergy_insert_flavor_outlier,insert_flavor_outlier,0.0268824113216148,0.0268989903404227,1.6579018807902357e-05,0.0268824113216148,0.0273855334696358,0.0005031221480209999,0.9731175886783852,0.9726144665303642,0.0005031221480209513,0.39961138996540146,0.4899644818867785,0.09035309192137703,0.29694382441804085,0.3280266958628566,0.03108287144481575,0.13614128474277717,0.13971934321722523,0.0035780584744480592,0.15881078695083853,0.1640331706983667,0.005222383747528175,0.9915072860770581,1.121743691665227,0.13023640558816896
